Agency,Name,Position,Remuneration,Expenses,Year,Sector
Interior Health,"Slaferek, Gaylene",,118135,0,2020/2021,Health authorities
Interior Health,"Slager, Riley",,93608,208,2020/2021,Health authorities
Interior Health,"Slattery, Daniel G.",,106769,0,2020/2021,Health authorities
Interior Health,"Slavik, Richard",,124823,1037,2020/2021,Health authorities
Interior Health,"Sloan, Christa Rae",,102119,55,2020/2021,Health authorities
Interior Health,"Sloan, Gina",,154643,1170,2020/2021,Health authorities
Interior Health,"Sloove, Jason",,86926,0,2020/2021,Health authorities
Interior Health,"Slubowski, Mark",,86230,378,2020/2021,Health authorities
Interior Health,"Slywka, Toni",,84258,0,2020/2021,Health authorities
Interior Health,"Small, Nancy",,108893,0,2020/2021,Health authorities
Interior Health,"Smart, Corrie Dawn",,139128,0,2020/2021,Health authorities
Interior Health,"Smeltzer, Rebecca Megh",,115060,287,2020/2021,Health authorities
Interior Health,"Smeltzer, Vaughn Frederick",,86217,0,2020/2021,Health authorities
Interior Health,"Smerchinski, Jaime Michele",,113435,0,2020/2021,Health authorities
Interior Health,"Smillie, Shelley Marie",,110214,266,2020/2021,Health authorities
Interior Health,"Smith Bentien, Leanne Dawn",,106658,0,2020/2021,Health authorities
Interior Health,"Smith, Amanda",,110576,510,2020/2021,Health authorities
Interior Health,"Smith, Amanda",,96839,0,2020/2021,Health authorities
Interior Health,"Smith, Amanda Erin",,92079,1189,2020/2021,Health authorities
Interior Health,"Smith, Andrea",,126496,436,2020/2021,Health authorities
Interior Health,"Smith, Annette Emily",,77471,0,2020/2021,Health authorities
Interior Health,"Smith, Brian E.",,97681,0,2020/2021,Health authorities
Interior Health,"Smith, Carrie",,78892,0,2020/2021,Health authorities
Interior Health,"Smith, Cassandria",,97870,0,2020/2021,Health authorities
Interior Health,"Smith, Cheryl",,98108,0,2020/2021,Health authorities
Interior Health,"Smith, Chloe Elaine",,85096,0,2020/2021,Health authorities
Interior Health,"Smith, Corey",,101520,5670,2020/2021,Health authorities
Interior Health,"Smith, Corinne M.",,110532,0,2020/2021,Health authorities
Interior Health,"Smith, Danielle Doreen",,87410,121,2020/2021,Health authorities
Interior Health,"Smith, Deanne Marie",,93370,0,2020/2021,Health authorities
Interior Health,"Smith, Donald Gregory",,105231,8034,2020/2021,Health authorities
Interior Health,"Smith, Douglas",,252857,2825,2020/2021,Health authorities
Interior Health,"Smith, Eileen J.",,142436,435,2020/2021,Health authorities
Interior Health,"Smith, Ethan",,93701,0,2020/2021,Health authorities
Interior Health,"Smith, Gary G",,81937,978,2020/2021,Health authorities
Interior Health,"Smith, Gwenda",,77139,0,2020/2021,Health authorities
Interior Health,"Smith, Janie Roberta",,90192,0,2020/2021,Health authorities
Interior Health,"Smith, Jennifer Grace",,81061,9,2020/2021,Health authorities
Interior Health,"Smith, Jody",,82652,638,2020/2021,Health authorities
Interior Health,"Smith, Kelsey",,93511,0,2020/2021,Health authorities
Interior Health,"Smith, Kristiina",,106567,9,2020/2021,Health authorities
Interior Health,"Smith, Kristina",,79348,694,2020/2021,Health authorities
Interior Health,"Smith, Kurstun",,79789,8344,2020/2021,Health authorities
Interior Health,"Smith, Kyle Robert",,95329,0,2020/2021,Health authorities
Interior Health,"Smith, Laura Christine",,93669,0,2020/2021,Health authorities
Interior Health,"Smith, Leah Jane",,116748,0,2020/2021,Health authorities
Interior Health,"Smith, Maria",,80448,0,2020/2021,Health authorities
Interior Health,"Smith, Maureen Anne",,101107,418,2020/2021,Health authorities
Interior Health,"Smith, Michelle",,91236,298,2020/2021,Health authorities
Interior Health,"Smith, Miranda",,99150,0,2020/2021,Health authorities
Interior Health,"Smith, Patricia",,88439,0,2020/2021,Health authorities
Interior Health,"Smith, Patricia Alice",,100712,0,2020/2021,Health authorities
Interior Health,"Smith, Rochelle",,96413,0,2020/2021,Health authorities
Interior Health,"Smith, Ryan",,107017,0,2020/2021,Health authorities
Interior Health,"Smith, Shannon L.",,84981,0,2020/2021,Health authorities
Interior Health,"Smith, Sheena",,81532,110,2020/2021,Health authorities
Interior Health,"Smith, Sheila",,76319,336,2020/2021,Health authorities
Interior Health,"Smith, Tami Diane",,76336,0,2020/2021,Health authorities
Interior Health,"Smith, Terry",,91156,165,2020/2021,Health authorities
Interior Health,"Smith, Wayne H",,79643,0,2020/2021,Health authorities
Interior Health,"Smith, Wesley Alan",,80939,0,2020/2021,Health authorities
Interior Health,"Smith, Yvonne Marie Alice",,80111,0,2020/2021,Health authorities
Interior Health,"Smrek, Joanne P.",,105567,100,2020/2021,Health authorities
Interior Health,"Smylie, Emma",,77982,0,2020/2021,Health authorities
Interior Health,"Smythe, Kathleen",,85130,556,2020/2021,Health authorities
Interior Health,"Snauwaert, Joshua A",,92726,492,2020/2021,Health authorities
Interior Health,"Snider, Carly",,87400,149,2020/2021,Health authorities
Interior Health,"Snook, Samantha",,79274,0,2020/2021,Health authorities
Interior Health,"Snopek, Brayden",,93368,0,2020/2021,Health authorities
Interior Health,"Snowie, Nichola",,119697,0,2020/2021,Health authorities
Interior Health,"Snyder, Alana",,112204,6,2020/2021,Health authorities
Interior Health,"Snyder, Daniel",,111449,4,2020/2021,Health authorities
Interior Health,"Snyder, Erinn",,127416,1148,2020/2021,Health authorities
Interior Health,"Snyders, Simone",,91761,0,2020/2021,Health authorities
Interior Health,"Snyman, Philip",,112987,7923,2020/2021,Health authorities
Interior Health,"Sofonoff, Robyn",,109782,544,2020/2021,Health authorities
Interior Health,"Sohni, Erika",,101949,0,2020/2021,Health authorities
Interior Health,"Soles, Megan",,78706,0,2020/2021,Health authorities
Interior Health,"Solly, Erin Marie",,94304,132,2020/2021,Health authorities
Interior Health,"Solski, Amber",,106740,0,2020/2021,Health authorities
Interior Health,"Soltice, Patrick",,75420,0,2020/2021,Health authorities
Interior Health,"Soltys, Brianne",,102245,0,2020/2021,Health authorities
Interior Health,"Somcher, Darryl Glenn",,87364,0,2020/2021,Health authorities
Interior Health,"Somerset, Katelynn",,122853,0,2020/2021,Health authorities
Interior Health,"Somerville, Carson",,84511,0,2020/2021,Health authorities
Interior Health,"Somerville, Lorrie",,93066,0,2020/2021,Health authorities
Interior Health,"Somerville, Robert Martin",,102952,96,2020/2021,Health authorities
Interior Health,"Somerville, Shelly",,90391,0,2020/2021,Health authorities
Interior Health,"Sommerfeld, Kathryn L",,102356,135,2020/2021,Health authorities
Interior Health,"Sommerfeld, Stephina",,132021,11935,2020/2021,Health authorities
Interior Health,"Sookaveiff, David",,126871,0,2020/2021,Health authorities
Interior Health,"Soon, Nathalie",,92510,0,2020/2021,Health authorities
Interior Health,"Sopko, Sherryl",,113731,1326,2020/2021,Health authorities
Interior Health,"Sorensen, Christine M.T.",,236322,0,2020/2021,Health authorities
Interior Health,"Sorenson, Breanna",,101855,0,2020/2021,Health authorities
Interior Health,"Soukeroff, Kendra",,121182,1277,2020/2021,Health authorities
Interior Health,"Sousa, Camilla",,93959,1324,2020/2021,Health authorities
Interior Health,"Spada, Saverio (Savy)",,146558,375,2020/2021,Health authorities
Interior Health,"Spalding‐Jamieson, Colin B",,84674,0,2020/2021,Health authorities
Interior Health,"Spanell, Noreen Dale",,98080,0,2020/2021,Health authorities
Interior Health,"Spatar, Elisabeta",,78789,998,2020/2021,Health authorities
Interior Health,"Spear‐Obirek, Shannon",,105178,150,2020/2021,Health authorities
Interior Health,"Specht, Cathy",,101136,378,2020/2021,Health authorities
Interior Health,"Spedding, Tracy",,114942,0,2020/2021,Health authorities
Interior Health,"Speed, Trevor W",,121063,1007,2020/2021,Health authorities
Interior Health,"Speiss, Debra",,81505,1607,2020/2021,Health authorities
Interior Health,"Speller, Allison",,100356,0,2020/2021,Health authorities
Interior Health,"Spelliscy, Cheryl",,115542,0,2020/2021,Health authorities
Interior Health,"Spence, Jonathan David",,130091,0,2020/2021,Health authorities
Interior Health,"Spencer, Jasbir",,131386,158,2020/2021,Health authorities
Interior Health,"Spendelow, Kathleen D.",,82909,140,2020/2021,Health authorities
Interior Health,"Spink, Jennifer Lee",,104610,4,2020/2021,Health authorities
Interior Health,"Spink, Penelope(Penny)",,108893,0,2020/2021,Health authorities
Interior Health,"Spinks, Maureen",,155289,0,2020/2021,Health authorities
Interior Health,"Spooner, Nathalie",,104998,0,2020/2021,Health authorities
Interior Health,"Spoor, Vincent",,107135,0,2020/2021,Health authorities
Interior Health,"Sporer, Christine Anne",,111515,140,2020/2021,Health authorities
Interior Health,"Spring, Charlotte Suzanne",,84992,187,2020/2021,Health authorities
Interior Health,"Sproule, Amy Janine",,100214,332,2020/2021,Health authorities
Interior Health,"Spruyt, Teresa",,111165,0,2020/2021,Health authorities
Interior Health,"Spyksma, Shiyanne",,80093,0,2020/2021,Health authorities
Interior Health,"Squires, Lori R",,106421,0,2020/2021,Health authorities
Interior Health,"St Louis, Yana",,144395,1200,2020/2021,Health authorities
Interior Health,"St. Germain, Carla A",,78145,0,2020/2021,Health authorities
Interior Health,"St.Jean, Carmicheal E.",,84277,100,2020/2021,Health authorities
Interior Health,"Stachiw, Patricia",,76956,0,2020/2021,Health authorities
Interior Health,"Stack, Jenna Louise",,92305,69,2020/2021,Health authorities
Interior Health,"Stadnyk, Lindsay Christine",,106940,0,2020/2021,Health authorities
Interior Health,"Stafford, Tawnya L",,95624,0,2020/2021,Health authorities
Interior Health,"Stahl, Christina A",,124269,0,2020/2021,Health authorities
Interior Health,"Stamler, Vanessa D",,110977,0,2020/2021,Health authorities
Interior Health,"Standen, Dana",,104978,0,2020/2021,Health authorities
Interior Health,"Stanford, Lillian",,95800,0,2020/2021,Health authorities
Interior Health,"Stang, Donna Marie",,81470,0,2020/2021,Health authorities
Interior Health,"Stangeland, Aleah",,77511,195,2020/2021,Health authorities
Interior Health,"Stanhope, Fiona",,117996,0,2020/2021,Health authorities
Interior Health,"Staniszkis, Klara",,82870,0,2020/2021,Health authorities
Interior Health,"Stanley, Shayla",,89879,0,2020/2021,Health authorities
Interior Health,"Stanley, Terisa",,81381,0,2020/2021,Health authorities
Interior Health,"Stantic, Laurie",,108924,24,2020/2021,Health authorities
Interior Health,"Stanton, Barbara",,77235,0,2020/2021,Health authorities
Interior Health,"Stanton, Dorothy",,113173,279,2020/2021,Health authorities
Interior Health,"Staples, Victoria A",,156687,0,2020/2021,Health authorities
Interior Health,"Stapleton, Haley",,87843,4,2020/2021,Health authorities
Interior Health,"Starchuk, Jennifer",,91630,0,2020/2021,Health authorities
Interior Health,"Starchuk, Laura",,75015,0,2020/2021,Health authorities
Interior Health,"Stark, Chelsie",,91692,0,2020/2021,Health authorities
Interior Health,"Stark, Jenny Lynn",,84966,0,2020/2021,Health authorities
Interior Health,"Starr, Kari",,133964,0,2020/2021,Health authorities
Interior Health,"Starrs, Jill",,79968,0,2020/2021,Health authorities
Interior Health,"Stasiuk, Kim",,86457,195,2020/2021,Health authorities
Interior Health,"Statham, Shannon Margaret",,129847,0,2020/2021,Health authorities
Interior Health,"Stav, Hanna E",,85143,0,2020/2021,Health authorities
Interior Health,"Stav, Jacob",,86209,0,2020/2021,Health authorities
Interior Health,"Staysko, Stephanie",,111116,0,2020/2021,Health authorities
Interior Health,"Steacy, Charlene",,98469,0,2020/2021,Health authorities
Interior Health,"Stebner, Lynn",,85671,296,2020/2021,Health authorities
Interior Health,"Steele, Samantha",,101446,0,2020/2021,Health authorities
Interior Health,"Steenson, Dena",,109426,0,2020/2021,Health authorities
Interior Health,"Steenson, Kimberly",,82553,0,2020/2021,Health authorities
Interior Health,"Steeper, Bruce Alan",,81242,0,2020/2021,Health authorities
Interior Health,"Steer, Jodie Ann",,126497,3062,2020/2021,Health authorities
Interior Health,"Stefani, Jeannine",,115015,563,2020/2021,Health authorities
Interior Health,"Steffen, Kaylee",,82321,226,2020/2021,Health authorities
Interior Health,"Steffler, Alison",,78998,0,2020/2021,Health authorities
Interior Health,"Stegar, Monica Darlene",,124158,0,2020/2021,Health authorities
Interior Health,"Steiner, Axel",,77705,0,2020/2021,Health authorities
Interior Health,"Steinsland, Elaine",,113474,333,2020/2021,Health authorities
Interior Health,"Steinson, Lindsay",,101020,0,2020/2021,Health authorities
Interior Health,"Steinwand, Jessica",,78085,0,2020/2021,Health authorities
Interior Health,"Stensrud, Bree‐Ann",,90701,0,2020/2021,Health authorities
Interior Health,"Stenzel, Michelle",,84770,0,2020/2021,Health authorities
Interior Health,"Stepanenko, Rhonda",,75224,115,2020/2021,Health authorities
Interior Health,"Stephen, Dianne",,97886,0,2020/2021,Health authorities
Interior Health,"Sterne, David M",,121900,0,2020/2021,Health authorities
Interior Health,"Stetsko, Elaine C",,102081,0,2020/2021,Health authorities
Interior Health,"Stevens‐Koerber, Rachel",,78300,0,2020/2021,Health authorities
Interior Health,"Stevens, Linda M",,82884,0,2020/2021,Health authorities
Interior Health,"Stevens, Terri Lynn",,96702,48,2020/2021,Health authorities
Interior Health,"Stevenson, Kimberly",,105819,723,2020/2021,Health authorities
Interior Health,"Stewart, Amanda",,112987,0,2020/2021,Health authorities
Interior Health,"Stewart, Cayle Anne",,84876,0,2020/2021,Health authorities
Interior Health,"Stewart, Jennifer",,80742,1061,2020/2021,Health authorities
Interior Health,"Stewart, Mary",,76209,131,2020/2021,Health authorities
Interior Health,"Stewart, Ria",,110142,571,2020/2021,Health authorities
Interior Health,"Stewart, Saesha",,102694,30,2020/2021,Health authorities
Interior Health,"Stewart, Shannon",,86935,0,2020/2021,Health authorities
Interior Health,"Stewart, Shelley",,99944,166,2020/2021,Health authorities
Interior Health,"Stickle, Jamie",,106988,104,2020/2021,Health authorities
Interior Health,"Stieda, Jennifer",,95873,0,2020/2021,Health authorities
Interior Health,"Stilwell, Geraldine",,102958,0,2020/2021,Health authorities
Interior Health,"Stinson, William Allan",,115299,0,2020/2021,Health authorities
Interior Health,"Stirling, Myrna",,108006,0,2020/2021,Health authorities
Interior Health,"Stiz, Klara Maria",,150271,0,2020/2021,Health authorities
Interior Health,"Stockerl, Spencer",,77659,470,2020/2021,Health authorities
Interior Health,"Stockmann, Tanja",,115509,341,2020/2021,Health authorities
Interior Health,"Stockwell, Dianne",,114392,79,2020/2021,Health authorities
Interior Health,"Stolar, Taylor",,98634,0,2020/2021,Health authorities
Interior Health,"Stoll, Sylvia Dawn",,81831,0,2020/2021,Health authorities
Interior Health,"Stone, Lance",,102566,0,2020/2021,Health authorities
Interior Health,"Stone, Morgan",,94466,4,2020/2021,Health authorities
Interior Health,"Stone, Tracey G.",,106433,0,2020/2021,Health authorities
Interior Health,"Stone, Twyla",,76325,0,2020/2021,Health authorities
Interior Health,"Stoochnoff, Angelina",,94740,0,2020/2021,Health authorities
Interior Health,"Stoopnikoff, Karen",,106892,1726,2020/2021,Health authorities
Interior Health,"Stothart, Erinn",,76401,0,2020/2021,Health authorities
Interior Health,"Stowell, Joyce",,110571,3444,2020/2021,Health authorities
Interior Health,"Strain, Andrea",,78237,0,2020/2021,Health authorities
Interior Health,"Strain, Karen",,98487,647,2020/2021,Health authorities
Interior Health,"Strangman, Brian",,101042,0,2020/2021,Health authorities
