Agency,Name,Position,Remuneration,Expenses,Year,Sector
Burnaby school district,"Melhus, Cynthia Ann Human Resources Advisor",,81100,0,2020/2021,School districts
Burnaby school district,"Pandolfo Ireland, Sandra Human Resources Advisor",,81100,0,2020/2021,School districts
Burnaby school district,"Simpson, Joanne",Executive Assistant,81100,135,2020/2021,School districts
Burnaby school district,"Mclean, David C. Teacher",,81114,40,2020/2021,School districts
Burnaby school district,"Gammie, Chris",Dept Head Large,81203,407,2020/2021,School districts
Burnaby school district,"Haywood, Janisha",Teacher,81209,754,2020/2021,School districts
Burnaby school district,"Sisler, Warne",Dept Head Large,81219,0,2020/2021,School districts
Burnaby school district,"Deacon, Krista L.",Teacher,81327,116,2020/2021,School districts
Burnaby school district,"Yan, Shi Qiang",Team Lead  Network Services,81353,2565,2020/2021,School districts
Burnaby school district,"Wood, Melissa",Teacher,81377,0,2020/2021,School districts
Burnaby school district,"Allard, Tiffany L",Coordinator Interpret Services,81405,0,2020/2021,School districts
Burnaby school district,"Gunter, Gordon",Plumber  Casual,81413,226,2020/2021,School districts
Burnaby school district,"Fong, Eddie",Teacher,81430,0,2020/2021,School districts
Burnaby school district,"Carley, Kristina C.",Teacher,81635,290,2020/2021,School districts
Burnaby school district,"Rodgers, John",Teacher,81703,77,2020/2021,School districts
Burnaby school district,"Deol, Gurbhavan",Teacher,81901,145,2020/2021,School districts
Burnaby school district,"Ford, Ann",Teacher,81901,0,2020/2021,School districts
Burnaby school district,"Brown, James R.",Teacher,81910,43,2020/2021,School districts
Burnaby school district,"Prevost, David G",Teacher,81911,22,2020/2021,School districts
Burnaby school district,"Worboys, Katharine M",Teacher,81929,0,2020/2021,School districts
Burnaby school district,"Richards, Judsen",Teacher,81976,100,2020/2021,School districts
Burnaby school district,"Ghtaura, Dilpreet",Teacher,82004,160,2020/2021,School districts
Burnaby school district,"Gaba, Nancy",Teacher,82063,0,2020/2021,School districts
Burnaby school district,"Pastora, Diana J Teacher",,82096,21,2020/2021,School districts
Burnaby school district,"Green, Jennlan T.",Teacher,82211,0,2020/2021,School districts
Burnaby school district,"Miljanic, Sava Teacher",,82237,0,2020/2021,School districts
Burnaby school district,"Etmanskie, Jill M.",Teacher,82249,0,2020/2021,School districts
Burnaby school district,"Czubak, Wlodzimierz",Electrical/Mechanical Foreman,82468,0,2020/2021,School districts
Burnaby school district,"Ng, Stephanie",Teacher,82521,347,2020/2021,School districts
Burnaby school district,"Pattenaude, Ashley M. Teacher",,82571,423,2020/2021,School districts
Burnaby school district,"Mcinnes, Carolyn L. Teacher",,82584,15,2020/2021,School districts
Burnaby school district,"Chan, Alan",Teacher,82668,34,2020/2021,School districts
Burnaby school district,"Sansom, Alison",Teacher,82669,26,2020/2021,School districts
Burnaby school district,"Sheng, Jin",Teacher,82669,0,2020/2021,School districts
Burnaby school district,"Clarke, Dane R",Teacher,82688,61,2020/2021,School districts
Burnaby school district,"Dato, Laura R",Teacher,82688,294,2020/2021,School districts
Burnaby school district,"Gahunia, Sukhjeet S",Teacher,82688,0,2020/2021,School districts
Burnaby school district,"Smith, Heather Marnie",Teacher,82688,0,2020/2021,School districts
Burnaby school district,"Cheung, Shirley",Teacher,82697,0,2020/2021,School districts
Burnaby school district,"Gillis, Bonnie",Teacher,82697,1847,2020/2021,School districts
Burnaby school district,"Fagan, Tommy",Energy Foreman,82735,144,2020/2021,School districts
Burnaby school district,"Virk, Bhinder Susie",Teacher,82928,0,2020/2021,School districts
Burnaby school district,"Fletcher, Patti",Teacher,83015,0,2020/2021,School districts
Burnaby school district,"Catungal, Jessica Gar Wai",Teacher,83041,0,2020/2021,School districts
Burnaby school district,"Turcios, Katherine",Teacher,83046,12,2020/2021,School districts
Burnaby school district,"Paterson, Kimberly Teacher",,83157,50,2020/2021,School districts
Burnaby school district,"Kouromichelakis, Evanthia E",Teacher,83173,0,2020/2021,School districts
Burnaby school district,"LaforgeTallard, Megan",Teacher,83177,0,2020/2021,School districts
Burnaby school district,"Cho, Diane",Teacher,83214,0,2020/2021,School districts
Burnaby school district,"Maccallum, Crystal Elizabeth",Teacher,83340,265,2020/2021,School districts
Burnaby school district,"Tran, Anthony",Teacher,83369,83,2020/2021,School districts
Burnaby school district,"Wood, Michael",Teacher,83423,0,2020/2021,School districts
Burnaby school district,"Mathys Steiger, Andrea Teacher",,83429,449,2020/2021,School districts
Burnaby school district,"Hayes, Travis",Teacher,83435,212,2020/2021,School districts
Burnaby school district,"Wenzek, Peter",Teacher,83658,355,2020/2021,School districts
Burnaby school district,"Kellett, Michael Carlton",Teacher,83725,0,2020/2021,School districts
Burnaby school district,"Chen, Angela",Teacher,83846,239,2020/2021,School districts
Burnaby school district,"Guguin, Gwendoline",Teacher,84022,1062,2020/2021,School districts
Burnaby school district,"Lanaway, Kerri M",Teacher,84112,40,2020/2021,School districts
Burnaby school district,"Mann, Vijaydeep",Teacher,84135,0,2020/2021,School districts
Burnaby school district,"Rossokha, Irina",Comm Educ Teacher,84255,0,2020/2021,School districts
Burnaby school district,"Jukich, Teresa",Elem Head Teacher,84312,304,2020/2021,School districts
Burnaby school district,"AyisiNyarko, Amy",Teacher,84329,0,2020/2021,School districts
Burnaby school district,"Winter, Jane E",Teacher,84392,0,2020/2021,School districts
Burnaby school district,"Hoile, Anthony Stewart",Teacher,84455,0,2020/2021,School districts
Burnaby school district,"Dhillon, Balraj S.",Teacher,84464,947,2020/2021,School districts
Burnaby school district,"Reid, Lauren D.",Teacher,84467,179,2020/2021,School districts
Burnaby school district,"Spralja, Amy",Teacher,84575,0,2020/2021,School districts
Burnaby school district,"Sue, Deanna",Elem Head Teacher,84629,1063,2020/2021,School districts
Burnaby school district,"Stitt, Ingrid E.",Teacher,84631,1027,2020/2021,School districts
Burnaby school district,"Ma, Jillian",Teacher,84680,158,2020/2021,School districts
Burnaby school district,"Wong, Jason S",Teacher,84680,49,2020/2021,School districts
Burnaby school district,"Gastaldo, Justine P",Teacher S.U.B. Plan,84703,157,2020/2021,School districts
Burnaby school district,"Tse, Joanne",Teacher,84749,0,2020/2021,School districts
Burnaby school district,"Chun, Sandra K S",Teacher,84913,0,2020/2021,School districts
Burnaby school district,"Chan, Joycelyn H.Y.",Teacher,84914,0,2020/2021,School districts
Burnaby school district,"Mora, Nora W.",Teacher,84914,21,2020/2021,School districts
Burnaby school district,"Youssefi, Mahkameh",Teacher,84954,0,2020/2021,School districts
Burnaby school district,"Koh, Maria HyonMie",Teacher,85012,173,2020/2021,School districts
Burnaby school district,"Cash, Danica E",Teacher,85044,651,2020/2021,School districts
Burnaby school district,"Spratt, Pilar",Teacher,85087,16,2020/2021,School districts
Burnaby school district,"Robertshaw, Jady",Teacher,85240,0,2020/2021,School districts
Burnaby school district,"Henry, Nicole",Assistant Marketing Manager,85466,985,2020/2021,School districts
Burnaby school district,"Swanson, Rogene D.",Senior Hr Resources Advisor,85466,985,2020/2021,School districts
Burnaby school district,"Seminara, Catherine",Teacher,85533,128,2020/2021,School districts
Burnaby school district,"Damiani, Erica",Teacher,85726,0,2020/2021,School districts
Burnaby school district,"Lewis, Jillian M",Principal,85753,0,2020/2021,School districts
Burnaby school district,"Stevens, Lisa Therese",Teacher,85881,68,2020/2021,School districts
Burnaby school district,"Vance, Mark",Teacher,85963,0,2020/2021,School districts
Burnaby school district,"Fraser, Ian R",Teacher,85992,0,2020/2021,School districts
Burnaby school district,"Mindlin, Lindsay Teacher",,86085,698,2020/2021,School districts
Burnaby school district,"De Santis, Jaclyn Sarah",Teacher,86159,0,2020/2021,School districts
Burnaby school district,"Grewal, Gurri",Disability & Return To Work Co,86166,1528,2020/2021,School districts
Burnaby school district,"Payne, Richard Assistant Marketing Manager",,86166,0,2020/2021,School districts
Burnaby school district,"Chan, Nadine",Teacher,86183,109,2020/2021,School districts
Burnaby school district,"Jones, Rhiannon",Teacher,86331,0,2020/2021,School districts
Burnaby school district,"Brown, Juliet C",Dept Head Large,86425,1544,2020/2021,School districts
Burnaby school district,"Eng, Wynne",Teacher,86512,0,2020/2021,School districts
Burnaby school district,"Yip Wing Yee, Winnie",Teacher,86530,1791,2020/2021,School districts
Burnaby school district,"Sing, Tracey",Teacher,86578,1364,2020/2021,School districts
Burnaby school district,"Allcock, Jocelyn Nicole",Teacher,86678,0,2020/2021,School districts
Burnaby school district,"Jaswal, Danita",Teacher,86774,0,2020/2021,School districts
Burnaby school district,"Moore, Lara K",Teacher,86836,95,2020/2021,School districts
Burnaby school district,"Christofides, Dayna L",Teacher,86854,0,2020/2021,School districts
Burnaby school district,"Minifie, Charlene G Teacher",,86992,43,2020/2021,School districts
Burnaby school district,"Bermudez, Vanja",Teacher,86998,0,2020/2021,School districts
Burnaby school district,"WongBoog, Michelle",Teacher,87040,0,2020/2021,School districts
Burnaby school district,"Bryan, Jocelyn",Special Counsellor,87059,1273,2020/2021,School districts
Burnaby school district,"Belliveau, Charles",Teacher,87084,0,2020/2021,School districts
Burnaby school district,"Delore, Rebecca L",Teacher,87088,100,2020/2021,School districts
Burnaby school district,"Simmons, Tracy",Teacher,87089,0,2020/2021,School districts
Burnaby school district,"Nedd, Keymo",Teacher,87135,0,2020/2021,School districts
Burnaby school district,"Wilkes, Kirk",Teacher,87189,295,2020/2021,School districts
Burnaby school district,"Smart, Linda",Teacher,87236,1990,2020/2021,School districts
Burnaby school district,"Stanisic, Gordana",Teacher,87272,0,2020/2021,School districts
Burnaby school district,"Brunet, Suzanne",Teacher,87289,0,2020/2021,School districts
Burnaby school district,"Kibbe, Cecile",Teacher,87328,0,2020/2021,School districts
Burnaby school district,"Sharples, Lorelei C",Teacher,87345,0,2020/2021,School districts
Burnaby school district,"Wurst, Emily",Teacher,87359,55,2020/2021,School districts
Burnaby school district,"Lee, Nancy",Teacher,87386,23,2020/2021,School districts
Burnaby school district,"Thola, Paul A",Teacher,87386,124,2020/2021,School districts
Burnaby school district,"Minhas, Sonya Teacher",,87386,0,2020/2021,School districts
Burnaby school district,"Andersen, Karen",Teacher,87387,0,2020/2021,School districts
Burnaby school district,"Andrews, Aristea T",Teacher,87387,68,2020/2021,School districts
Burnaby school district,"Branco, Ana Marie",Teacher,87387,65,2020/2021,School districts
Burnaby school district,"Brendzy, Christine D",Teacher,87387,100,2020/2021,School districts
Burnaby school district,"Cameron, Brian",Teacher,87387,0,2020/2021,School districts
Burnaby school district,"Cardamone, Christine K.",Dept Head Large,87387,134,2020/2021,School districts
Burnaby school district,"Carr, Marianne",Teacher,87387,0,2020/2021,School districts
Burnaby school district,"Cheong, Chester",Teacher,87387,0,2020/2021,School districts
Burnaby school district,"Cloutier, Vicky",Teacher,87387,0,2020/2021,School districts
Burnaby school district,"Cooper, Holly",Teacher,87387,176,2020/2021,School districts
Burnaby school district,"Cox, Susan E",Teacher,87387,0,2020/2021,School districts
Burnaby school district,"D'Agnolo, Paul A",Teacher,87387,0,2020/2021,School districts
Burnaby school district,"Deterra, Andrea",Teacher,87387,50,2020/2021,School districts
Burnaby school district,"Duncan, Linda",Teacher,87387,1665,2020/2021,School districts
Burnaby school district,"Elesina, Olga",Teacher,87387,50,2020/2021,School districts
Burnaby school district,"Eng, Judy",Teacher,87387,40,2020/2021,School districts
Burnaby school district,"Faraguna, David",Teacher,87387,0,2020/2021,School districts
Burnaby school district,"Figursky, Rae A",Teacher,87387,50,2020/2021,School districts
Burnaby school district,"Fulop, Alice",Teacher,87387,116,2020/2021,School districts
Burnaby school district,"Gestrin, Deanna E",Teacher,87387,0,2020/2021,School districts
Burnaby school district,"Grant, Clayton C",Teacher,87387,0,2020/2021,School districts
Burnaby school district,"Grant, Michelle Lee",Teacher,87387,0,2020/2021,School districts
Burnaby school district,"Grundy, Jeremy M",Teacher,87387,68,2020/2021,School districts
Burnaby school district,"Hardjowasito, Monica",Teacher,87387,43,2020/2021,School districts
Burnaby school district,"Heighton, Jennifer",Teacher,87387,263,2020/2021,School districts
Burnaby school district,"Hull, Kamaljit K",Teacher,87387,0,2020/2021,School districts
