Agency,Name,Position,Remuneration,Expenses,Year,Sector
Provincial government,"Flanagan, Neil",Crown Counsel,180487,NA,,Government
Provincial government,"Flanagan, Paul",Special Tax Policy Advisor,127151,NA,,Government
Provincial government,"Flanagan, Todd Aaron",Wildfire Officer,79816,NA,,Government
Provincial government,"Flanagan, Wendy Mae",Coroner,83639,NA,,Government
Provincial government,"Flanders, Adam",Crown Counsel,130246,NA,,Government
Provincial government,"Flannigan, Roderick",Crown Counsel,191220,NA,,Government
Provincial government,"Flaten, Gary",Senior Program Analyst,87202,NA,,Government
Provincial government,"Fleck, Oliver",Deputy Regional Crown Counsel,215953,NA,,Government
Provincial government,"Fleischhaker, Carol",Legal Counsel Level 3A,156217,NA,,Government
Provincial government,"Fleming, Chris","Dir, Strat. Pol. & IntGov Rel.",86627,NA,,Government
Provincial government,"Fleming, David T",Deputy Fire Centre Manager,92981,NA,,Government
Provincial government,"Fleming, Jamie","Prov. Training Offcr, Recruit.",76634,NA,,Government
Provincial government,"Fleming, Jill",Corrections Supervisor,76744,NA,,Government
Provincial government,"Fletcher, Cassandra Lee","Dir, Financial Planning & Rpt",94563,NA,,Government
Provincial government,"Fletcher, Christine","Team Lead, Strategic Initiativ",90857,NA,,Government
Provincial government,"Fletcher, Claudine",Practice Analyst,81816,NA,,Government
Provincial government,"Fletcher, Jason K","Mgr, Planning & Performance",89163,NA,,Government
Provincial government,"Fletcher, Quinn","Dir, Ops & Privacy Mgmt",96303,NA,,Government
Provincial government,"Fletcher, Stephen B.","Sr Timber Pric Forester, Syste",93845,NA,,Government
Provincial government,"Flett, Glen",Mgr Business/Sys Enhancements,93508,NA,,Government
Provincial government,"Flett, Roberta",Senior Claims Examiner,88706,NA,,Government
Provincial government,"Flight, Chris",Senior Technical Architect,99479,NA,,Government
Provincial government,"Flight, Christa",Service Manager-Device Serv.,94961,NA,,Government
Provincial government,"Flint-Petersen, Lotte",Hydrotechnical Engineer,91913,NA,,Government
Provincial government,"Flitton, Susan J",Case Manager,82539,NA,,Government
Provincial government,"Flora, Marisa",Senior Scrum Master,76416,NA,,Government
Provincial government,"Flower, Ross",Service Manager,84348,NA,,Government
Provincial government,"Floyd, Barry S",Correction Serv 18 ADLT CUST,77859,NA,,Government
Provincial government,"Floyd, Bill",Research Hydrologist,75583,NA,,Government
Provincial government,"Flynn, Daniel",Lead Srvce & Transit. Planning,91071,NA,,Government
Provincial government,"Flynn, Doug W.","Sen Insp of Mines, Hlth & Safe",140406,NA,,Government
Provincial government,"Foerster, Janis",Child Protection Worker,76804,NA,,Government
Provincial government,"Fogel, Jay L.",Legal Counsel Level 3,192297,NA,,Government
Provincial government,"Fogtmann, Kim A",Director,108375,NA,,Government
Provincial government,"Foisy, Rachel E J",Senior Policy Analyst,81639,NA,,Government
Provincial government,"Fok, Abel",Legal Counsel,149085,NA,,Government
Provincial government,"Foley, Frank",Sup Criminal Investigations,79554,NA,,Government
Provincial government,"Folk, Nicole Marie","Regional Mgr, Corp & Ops Serv",103834,NA,,Government
Provincial government,"Folk, Trent M",District Manager,106365,NA,,Government
Provincial government,"Foltinek, Michael",Senior Security Architect,95543,NA,,Government
Provincial government,"Fong, Ed W",Timber Supply/Geomatic Forest,81715,NA,,Government
Provincial government,"Fong, Kim",Mgr. Financial Plan. Analysis,88065,NA,,Government
Provincial government,"Fong, Michael",Solution Architect,87609,NA,,Government
Provincial government,"Fontaine, Leah",Legal Counsel Level 3,180857,NA,,Government
Provincial government,"Fontaine, Rebecca","Mgr, Ops (Student Programs)",80217,NA,,Government
Provincial government,"Foord, Vanessa Noel",Research Climatologist,87140,NA,,Government
Provincial government,"Foote, Sonya A","Mgr, Prac Supp and Reportables",93498,NA,,Government
Provincial government,"Foran, Grace Elizabeth","Director, Executive Operations",99017,NA,,Government
Provincial government,"Forbes, Christina",Regional Agrologist,76844,NA,,Government
Provincial government,"Forbes, Dennis G.",Executive Director,120342,NA,,Government
Provincial government,"Forbes, James E",Regional Agrologist,112875,NA,,Government
Provincial government,"Forbes, Marda",Senior Project Manager,96149,NA,,Government
Provincial government,"Forbes, Willa",Employers' Advisor,89177,NA,,Government
Provincial government,"Forcier, Troy",Team Leader,98220,NA,,Government
Provincial government,"Ford, David G",Sr Data Warehse Architect & Bi,95015,NA,,Government
Provincial government,"Ford, Geoff","Manager, Inspection&Standards",78652,NA,,Government
Provincial government,"Ford, Kathryn L",Crown Counsel,185183,NA,,Government
Provincial government,"Ford, Kevin","Dir., Proj.Deliv.&Training Ser",102531,NA,,Government
Provincial government,"Ford, Laura M",Crown Counsel,185183,NA,,Government
Provincial government,"Ford, Leo D",Sr Web Serv.&Integration Arch,84918,NA,,Government
Provincial government,"Ford, Mikayla",Methods Specialist,78193,NA,,Government
Provincial government,"Ford, Shane","Director, Strategic Initiative",101528,NA,,Government
Provincial government,"Ford, Stephen","Exec Dir, Service Delivery",111964,NA,,Government
Provincial government,"Foreman, Jeffrey E.",Adoptions Worker,79084,NA,,Government
Provincial government,"Forest, Tara Nicole",Negotiator (Northeast),107134,NA,,Government
Provincial government,"Forge, Kathryn","ED, Planning & Risk Reduction",119741,NA,,Government
Provincial government,"Forget, Charles",MISO - SDSI,95558,NA,,Government
Provincial government,"Forget, David",Area Finance Manager,79424,NA,,Government
Provincial government,"Forget, Richard",Wildfire Technician,117111,NA,,Government
Provincial government,"Forland, Steven Christopher","Manager, Analytics and BI",89979,NA,,Government
Provincial government,"Forman, Ken",Policy Team Lead,95348,NA,,Government
Provincial government,"Forman, Ryan Ross","Exec Dir, Corp Initiatives",114742,NA,,Government
Provincial government,"Forrest, Cristina",Managing Director,118688,NA,,Government
Provincial government,"Forrest, John M",Regional Manager,116246,NA,,Government
Provincial government,"Forrester, Karima",Crown Counsel,191159,NA,,Government
Provincial government,"Forsdick, Douglas",Chief Conservation Officer,144681,NA,,Government
Provincial government,"Forseille, Brandon M",Sr. Resource Technologist,81866,NA,,Government
Provincial government,"Forster, Melony","Manager, Contracts",87959,NA,,Government
Provincial government,"Forsyth, Colin",Crown Counsel,210634,NA,,Government
Provincial government,"Forsyth, Donna M.",Legislative Advisor,84603,NA,,Government
Provincial government,"Forsythe, Ruth","Operations Manager, DAA",86953,NA,,Government
Provincial government,"Forsythe, Theresa Ann",Youth Probation Officer,80634,NA,,Government
Provincial government,"Fortin, Gabriel",Geomatics Geoscientist,81855,NA,,Government
Provincial government,"Fortin, Janelle",Child Protection Worker,83489,NA,,Government
Provincial government,"Fortin, Joji","Manager, IT Audit",95557,NA,,Government
Provincial government,"Fortino, Michael A",Legal Counsel,160870,NA,,Government
Provincial government,"Forward, Lara Kathryn",Child Protection Worker,75804,NA,,Government
Provincial government,"Foss, Ian","Director, Search and Rescue",112040,NA,,Government
Provincial government,"Foster, Amie Mae","Dir,Corp Plan & Strategic Init",92635,NA,,Government
Provincial government,"Foster, Anita",FOI Team Lead,79109,NA,,Government
Provincial government,"Foster, Christie Leigh",Project Manager,97790,NA,,Government
Provincial government,"Foster, James",Regional Negotiator,87786,NA,,Government
Provincial government,"Foster, Margo Louise",Legal Counsel,114015,NA,,Government
Provincial government,"Foster, Merridee L",Crown Counsel,147620,NA,,Government
Provincial government,"Foster, William",Woodlands Supervisor,82535,NA,,Government
Provincial government,"Fougere, Brianna Michele",Cabinet Committee Director,87019,NA,,Government
Provincial government,"Foulkes, Tabitha",Senior Policy Analyst,75993,NA,,Government
Provincial government,"Fournier, Gino James",Engineering Group Lead,106501,NA,,Government
Provincial government,"Fournier, Kim","Manager, Law & Policy",97351,NA,,Government
Provincial government,"Fouty, Amanda Elizabeth",Resource Manager,95609,NA,,Government
Provincial government,"Fouwaaz, Sara","Director, Capital Finance",85922,NA,,Government
Provincial government,"Foweraker, Jonathan P",Director Funding Allocation,106150,NA,,Government
Provincial government,"Fowlds, Natalie",Crown Counsel,185413,NA,,Government
Provincial government,"Fowler, Michael T",Asst. Deputy Warden-Regulation,87408,NA,,Government
Provincial government,"Fowler, Richard",Crown Counsel,183969,NA,,Government
Provincial government,"Fowles, James S",Legal Counsel,199863,NA,,Government
Provincial government,"Fownes, Diane M",Rapid Response - Social Worker,113335,NA,,Government
Provincial government,"Fox, Alison",Land Use Agrologist,85594,NA,,Government
Provincial government,"Fox, Andrea",Sr Privacy and Policy Analyst,75669,NA,,Government
Provincial government,"Fox, April","Manager, Advocacy",89057,NA,,Government
Provincial government,"Fox, Daniel",Legal Counsel,185488,NA,,Government
Provincial government,"Fox, James S",Reg Mgr Compliance&Enfor,92635,NA,,Government
Provincial government,"Fox, Jonathan",Wildfire Technician,107745,NA,,Government
Provincial government,"Foxall, Robert David",Mgr Invest Analytics&Gov't Rep,88178,NA,,Government
Provincial government,"Foxall, Yvonne",Mgr Application Enhancements,83388,NA,,Government
Provincial government,"Foxgord, Maureen",Program Manager,78082,NA,,Government
Provincial government,"Fox-McGuire, Judy A",Senior Probation Officer,79398,NA,,Government
Provincial government,"Foy, Anne","Dir., Crown Pol. & Strat. Init",107160,NA,,Government
Provincial government,"Fradley, Adria Nicole","Exec Director, Clean Growth",119066,NA,,Government
Provincial government,"Framst, Wendy",Procurement&ContractSpecialist,79398,NA,,Government
Provincial government,"France, Paula M",Director of Operations,98111,NA,,Government
Provincial government,"Francis, Dave G.","Director, Authorizations",108612,NA,,Government
Provincial government,"Francis, Deborah",Adoptions/Permanency Mgr,83174,NA,,Government
Provincial government,"Francis, Lisa",Correctional Supervisor,79613,NA,,Government
Provincial government,"Francis, Sarah","Director, Practice and Policy",96071,NA,,Government
Provincial government,"Francis, Susanna",Sr Project Manager,95530,NA,,Government
Provincial government,"Francis, Tina Charlotte",Team Leader,78458,NA,,Government
Provincial government,"Francke, Susan",Senior Auditor,85262,NA,,Government
Provincial government,"Francois, Yvette",Director Strategic Initiatives,86964,NA,,Government
Provincial government,"Franklin, Janice D","Asst Neg, Critical Incidents",94570,NA,,Government
Provincial government,"Franklin, Jenny Rachel",Exe. Dir. Fin & Corp Sect Pol,101002,NA,,Government
Provincial government,"Fransen, Corina",Child Protection Worker,82576,NA,,Government
Provincial government,"Franssen, Jill","Sr Mgr, Learning & Development",92589,NA,,Government
Provincial government,"Franz, Allison","Investigator, Forensic Support",104195,NA,,Government
Provincial government,"Franz, Kelly",Inspector of Mines-Permitting,76195,NA,,Government
Provincial government,"Franz, Natalie",Forensic Psychologist,115948,NA,,Government
Provincial government,"Fras, Monica",Crown Counsel,130210,NA,,Government
Provincial government,"Fraser, Brian",Exec Dir Chief Financ Officer,129943,NA,,Government
Provincial government,"Fraser, Christine",Project Director,92994,NA,,Government
Provincial government,"Fraser, David",Correctional Supervisor,80313,NA,,Government
Provincial government,"Fraser, Jennifer","Project Director, TCH Corridor",116384,NA,,Government
Provincial government,"Fraser, Jenny",Water Policy Advisor,81978,NA,,Government
Provincial government,"Fraser, Marnie",Senior Inspector of Mines-Perm,81604,NA,,Government
Provincial government,"Fraser, Richard",Sr. Authorizations Specialist,79904,NA,,Government
Provincial government,"Fraser, Robert A",ED-Property Assessment Service,120818,NA,,Government
Provincial government,"Fraser, Robert D",Snr Wildfire Officer Aviation,129810,NA,,Government
Provincial government,"Fraser, Sarah",Exec. Dir. Reg. Econ. Operat.,131305,NA,,Government
Provincial government,"Fraser, Seth",Correction Serv 18 ADLT CUST,81752,NA,,Government
Provincial government,"Fraser, Wayne S",Deputy Director,99749,NA,,Government
Provincial government,"Frazier, Mike",Area Manager Bridges,75877,NA,,Government
Provincial government,"Frechette, Rod D",Executive Director,124829,NA,,Government
Provincial government,"Frechette, Shayla",Compliance and Enforcement Off,75036,NA,,Government
Provincial government,"Frederick, Megan",Senior H&S Inspector,95728,NA,,Government
Provincial government,"Freedman, Rebecca","Director, Tribunal Supports",95474,NA,,Government
Provincial government,"Freeman, Kimberley Jean",Child Protection Worker,80564,NA,,Government
Provincial government,"Freeman, Thomas W.","Manager, Project & Program Dev",80083,NA,,Government
Provincial government,"Freer, Shari Lee",Sr. App. Hosting Analyst,87879,NA,,Government
Provincial government,"Freitas, Jorge",H&S Director: Engineering,126564,NA,,Government
Provincial government,"Fremlin, Veronika Maria",Manager,83834,NA,,Government
Provincial government,"Fremmerlid, Richard John",Dir Strat Planning & Perform,101993,NA,,Government
